"ID","Tipo","SKU","Nombre","Publicado","¿Permitir reservas de productos agotados?","¿Vendido individualmente?","Peso (kg)","Longitud (cm)","Anchura (cm)","Altura (cm)","¿Permitir valoraciones de clientes?","Nota de compra","Precio rebajado","Precio normal","Categorías","Etiquetas"
36094,"variable","AP-11202","MINIÁLBUM CON DIBUJO DE ANIMAL",1,0,0,,,,,0,,,,"BAUTIZO - BEBÉ > REGALOS NACIMIENTO, BAUTIZO - BEBÉ > LIBROS DE FIRMA, BAUTIZO - BEBÉ, BAUTIZO - BEBÉ > DETALLES BAUTIZO, BAUTIZO - BEBÉ > ALBUM DE FOTOS PRIMER AÑO BEBÉ",
36106,"variable","AP-11204","LIBRO DE FIRMAS DE TELA CON ETIQUETA LIBERTY",1,0,0,,,,,0,"Gracias por tu compra.",,,"LIBROS DE FIRMAS > COMUNIÓN, BAUTIZO - BEBÉ > LIBROS DE FIRMA, LIBROS DE FIRMAS, COMUNIÓN > LIBROS DE FIRMAS, LIBROS DE FIRMAS > BAUTIZO, COMUNIÓN, BAUTIZO - BEBÉ, BAUTIZO - BEBÉ > ALBUM DE FOTOS PRIMER AÑO BEBÉ","Bautizo, COMUNIÓN, Infantil, Personalizado, Recuerdo, Regalo"
36118,"variable","AP-11206","INVITACIÓN DIGITAL CON FLORES LIBERTY",1,0,0,,,,,0,"Gracias por tu compra.",,,"COMUNIÓN, COMUNIÓN > INVITACIONES","Infantil, Personalizado, Recordatorio, Recuerdo, Regalo"
36183,"variable",,"VELA EN BOTE BLANCO CON ETIQUETA CON CORONA PERSONALIZADA",1,0,0,,,,,0,,,,"COMUNIÓN > DETALLES COMUNIÓN > VELAS, COMUNIÓN, COMUNIÓN > DETALLES COMUNIÓN, BAUTIZO - BEBÉ > DETALLES BAUTIZO, OTROS",
36194,"variable","AP-11209","VELA EN BOTE BLANCO CON ETIQUETA VICHY PERSONALIZADA",1,0,0,,,,,0,,,,"COMUNIÓN > DETALLES COMUNIÓN > VELAS, COMUNIÓN, COMUNIÓN > DETALLES COMUNIÓN, BAUTIZO - BEBÉ > DETALLES BAUTIZO, OTROS",
36199,"variable","AP-11210","VELA EN FRASCO DE CRISTAL AMBAR CON ETIQUETA VICHY PERSONALIZADA",1,0,0,,,,,0,,,,"COMUNIÓN > DETALLES COMUNIÓN > VELAS, COMUNIÓN, COMUNIÓN > DETALLES COMUNIÓN, BAUTIZO - BEBÉ > DETALLES BAUTIZO, OTROS",
36205,"variable","AP-11212","VELA EN FRASCO CON ETIQUETA CON CORONA PERSONALIZADA",1,0,0,,,,,0,,,,"COMUNIÓN > DETALLES COMUNIÓN > VELAS, COMUNIÓN, COMUNIÓN > DETALLES COMUNIÓN, BAUTIZO - BEBÉ > DETALLES BAUTIZO, OTROS",
36210,"variable","AP-11214","ESPEJO DE BOLSILLO DE TELA PERSONALIZADO CON NOMBRE",1,0,0,,,,,0,"Gracias por tu compra.",,,"COMUNIÓN, COMUNIÓN > DETALLES COMUNIÓN, BAUTIZO - BEBÉ, BAUTIZO - BEBÉ > DETALLES BAUTIZO, DETALLES, DETALLES > ESPEJOS-IMANES-LABIAL, COMUNIÓN > DETALLES COMUNIÓN > ESPEJOS-IMANES-LABIAL-JABÓN, BAUTIZO - BEBÉ > DETALLES BAUTIZO > ESPEJOS-IMANES-LABIAL-JABÓN","Infantil, Personalizado, Recuerdo, Regalo"
36235,"variable","AP-11219","JABÓN DE MARSELLA CON BOLSA DE ALGODÓN Y ETIQUETA PERSONALIZADA",1,0,0,,,,,0,,,,"COMUNIÓN > DETALLES COMUNIÓN, BAUTIZO - BEBÉ > DETALLES BAUTIZO, BODA > DETALLES BODA, DETALLES, DETALLES > ESPEJOS-IMANES-LABIAL, COMUNIÓN > DETALLES COMUNIÓN > ESPEJOS-IMANES-LABIAL-JABÓN, OTROS",
36249,"variable","AP-11220","LIBRO DE FIRMAS ARTESANAL PARA COMUNIÓN PERSONALIZADO CON FÚTBOL",1,0,0,,,,,0,"Gracias por tu compra.",,,"LIBROS DE FIRMAS > COMUNIÓN, LIBROS DE FIRMAS, COMUNIÓN > LIBROS DE FIRMAS, COMUNIÓN","Bautizo, Infantil, Personalizado, Recuerdo, Regalo"
36261,"variable","AP-11222","CUADERNO CON FLORES LIBERTY Y INICIAL",1,0,0,,,,,0,,,,"COMUNIÓN > DETALLES COMUNIÓN, COMUNIÓN > DETALLES COMUNIÓN > PAPELERÍA",
36268,"variable","AP-11224","ETIQUETAS REDONDAS CON BALÓN DE FÚTBOL Y VICHY",1,0,0,,,,,0,,,,"COMUNIÓN, BAUTIZO - BEBÉ, COMUNIÓN > ETIQUETAS, BAUTIZO - BEBÉ > ETIQUETAS","COMUNIÓN, Etiquetas, FIESTAS, Infantil, Personalizado"
36295,"variable","AP-11226","RECORDATORIO DE COMUNIÓN MARCAPÁGINAS DOBLE CON DIBUJO DE FUTBOL",1,0,0,,,,,0,"Gracias por tu compra.",,,"COMUNIÓN, COMUNIÓN > RECORDATORIOS, COMUNIÓN > COLECCIONES COMUNIÓN > COLECCIÓN ""niña vestida de comunión""","Infantil, Personalizado, Recordatorio, Recuerdo, Regalo"
36303,"variable","AP-11228","LIBRO DE FIRMAS DE PRIMERA COMUNIÓN CON FUTBOL Y VICHY NEGRO",1,0,0,,,,,0,"Gracias por tu compra.",,,"LIBROS DE FIRMAS > COMUNIÓN, LIBROS DE FIRMAS, COMUNIÓN > LIBROS DE FIRMAS, COMUNIÓN, COMUNIÓN > COLECCIONES COMUNIÓN > COLECCIÓN ""niño vestido de comunión""","Infantil, Personalizado, Recuerdo, Regalo"
36318,"variable","AP-11231","PULSERAS CON CUENTA REDONDA PASTEL CON CORAZÓN DORADO",1,0,0,,,,,0,,,,"COMUNIÓN > DETALLES COMUNIÓN > PULSERAS, BAUTIZO - BEBÉ > DETALLES BAUTIZO > PULSERAS, DETALLES > PULSERAS, COMUNIÓN, COMUNIÓN > DETALLES COMUNIÓN, BAUTIZO - BEBÉ, BAUTIZO - BEBÉ > DETALLES BAUTIZO",
36329,"variable","AP-11234","PULSERAS CON CUENTA REDONDA PASTEL CON INICIAL DORADA",1,0,0,,,,,0,,,,"COMUNIÓN > DETALLES COMUNIÓN > PULSERAS, BAUTIZO - BEBÉ > DETALLES BAUTIZO > PULSERAS, DETALLES > PULSERAS, COMUNIÓN, COMUNIÓN > DETALLES COMUNIÓN, BAUTIZO - BEBÉ, BAUTIZO - BEBÉ > DETALLES BAUTIZO",
36349,"variable","AP-11236","BÁLSAMO LABIAL CON ETIQUETA  PERSONALIZADA CON CORONA",1,0,0,,,,,0,,,,"COMUNIÓN, COMUNIÓN > DETALLES COMUNIÓN, BAUTIZO - BEBÉ > DETALLES BAUTIZO, COMUNIÓN > DETALLES COMUNIÓN > ESPEJOS-IMANES-LABIAL-JABÓN, OTROS",
36365,"simple","AP-11238","TARRINA BLANCA O KRAFT CON ETIQUETA PERSONALIZADA",1,0,0,,,,,0,,,"1,40","COMUNIÓN, COMUNIÓN > DETALLES COMUNIÓN, BAUTIZO - BEBÉ, BAUTIZO - BEBÉ > DETALLES BAUTIZO > CAJAS - BOLSITAS, BAUTIZO - BEBÉ > DETALLES BAUTIZO, DETALLES > CAJAS - BOLSITAS, COMUNIÓN > DETALLES COMUNIÓN > CAJAS - BOLSITAS - TARROS",
36429,"simple","AP-11242","VELA EN FRASCO DE CRISTAL AMBAR CON ETIQUETA PERSONALIZADA",1,0,0,,,,,0,,,"4,30","COMUNIÓN > DETALLES COMUNIÓN > VELAS, COMUNIÓN, COMUNIÓN > DETALLES COMUNIÓN, BAUTIZO - BEBÉ, BAUTIZO - BEBÉ > DETALLES BAUTIZO, OTROS",
36566,"simple","AP-11245","VELA EN BOTE BLANCO CON ETIQUETA",1,0,0,,,,,0,,,"3,90","COMUNIÓN > DETALLES COMUNIÓN > VELAS, COMUNIÓN, COMUNIÓN > DETALLES COMUNIÓN, BAUTIZO - BEBÉ > DETALLES BAUTIZO, OTROS",
36578,"variable","AP-11247","TARRINA BLANCA O KRAFT CON ETIQUETA VICHY PERSONALIZADA",1,0,0,,,,,0,,,,"COMUNIÓN, COMUNIÓN > DETALLES COMUNIÓN, BAUTIZO - BEBÉ, BAUTIZO - BEBÉ > DETALLES BAUTIZO > CAJAS - BOLSITAS, BAUTIZO - BEBÉ > DETALLES BAUTIZO, DETALLES > CAJAS - BOLSITAS, COMUNIÓN > DETALLES COMUNIÓN > CAJAS - BOLSITAS - TARROS",
36590,"variable","AP-11256","TARRINA BLANCA O KRAFT CON ETIQUETA CON CORONA PERSONALIZADA",1,0,0,,,,,0,,,,"COMUNIÓN, COMUNIÓN > DETALLES COMUNIÓN, BAUTIZO - BEBÉ, BAUTIZO - BEBÉ > DETALLES BAUTIZO > CAJAS - BOLSITAS, BAUTIZO - BEBÉ > DETALLES BAUTIZO, DETALLES > CAJAS - BOLSITAS, COMUNIÓN > DETALLES COMUNIÓN > CAJAS - BOLSITAS - TARROS",
36602,"variable","AP-11265","TARRINA BLANCA O KRAFT CON ETIQUETA DIBUJOS PERSONALIZADA",1,0,0,,,,,0,,,,"COMUNIÓN, COMUNIÓN > DETALLES COMUNIÓN, BAUTIZO - BEBÉ, BAUTIZO - BEBÉ > DETALLES BAUTIZO > CAJAS - BOLSITAS, BAUTIZO - BEBÉ > DETALLES BAUTIZO, DETALLES > CAJAS - BOLSITAS, COMUNIÓN > DETALLES COMUNIÓN > CAJAS - BOLSITAS - TARROS",
36667,"variable","AP-11276","BÁLSAMO LABIAL CON ETIQUETA  PERSONALIZADA CON DIBUJOS A ELEGIR",1,0,0,,,,,0,,,,"COMUNIÓN, COMUNIÓN > DETALLES COMUNIÓN, BAUTIZO - BEBÉ > DETALLES BAUTIZO, COMUNIÓN > DETALLES COMUNIÓN > ESPEJOS-IMANES-LABIAL-JABÓN, OTROS",
36674,"variable","AP-11279","CAJA MARIPOSA EN BLANCO O KRAFT CON ETIQUETA PERSONALIZADA",1,0,0,,,,,0,,,,"COMUNIÓN > DETALLES COMUNIÓN, BAUTIZO - BEBÉ > DETALLES BAUTIZO > CAJAS - BOLSITAS, BAUTIZO - BEBÉ > DETALLES BAUTIZO, DETALLES > CAJAS - BOLSITAS, COMUNIÓN > DETALLES COMUNIÓN > CAJAS - BOLSITAS - TARROS, DETALLES, OTROS",
36684,"variable","AP-11280","BÁLSAMO LABIAL CON ETIQUETA  PERSONALIZADA CON VICHY",1,0,0,,,,,0,,,,"COMUNIÓN, COMUNIÓN > DETALLES COMUNIÓN, BAUTIZO - BEBÉ > DETALLES BAUTIZO, COMUNIÓN > DETALLES COMUNIÓN > ESPEJOS-IMANES-LABIAL-JABÓN, OTROS",
36689,"simple","AP-11283","BÁLSAMO LABIAL CON ETIQUETA  PERSONALIZADA",1,0,0,,,,,0,,,"3,60","COMUNIÓN, COMUNIÓN > DETALLES COMUNIÓN, BAUTIZO - BEBÉ > DETALLES BAUTIZO, DETALLES, DETALLES > ESPEJOS-IMANES-LABIAL, COMUNIÓN > DETALLES COMUNIÓN > ESPEJOS-IMANES-LABIAL-JABÓN, OTROS",
36896,"variable","AP-11357","LIBRO DE FIRMAS DE TELA CON ETIQUETA CON DIBUJO NIÑA COMUNIÓN TIPO ACUARELA",1,0,0,,,,,0,"Gracias por tu compra.",,,"LIBROS DE FIRMAS > COMUNIÓN, LIBROS DE FIRMAS, COMUNIÓN > LIBROS DE FIRMAS, COMUNIÓN","Bautizo, COMUNIÓN, Infantil, Personalizado, Recuerdo, Regalo"
36949,"variable","AP-11367","LÁMINA A4 CON NIÑA COMUNIÓN CON MARCO BLANCO",1,0,0,,,,,0,"Gracias por tu compra.",,,"COMUNIÓN, COMUNIÓN > LÁMINAS","COMUNIÓN, Detalle, Infantil, Personalizado, Recordatorio, Recuerdo, Regalo"
36998,"variable","AP-11399","LÁMINA A4 CON MOTIVOS VARIOS PARA COMUNIÓN CON MARCO BLANCO",1,0,0,,,,,0,,,,"COMUNIÓN, COMUNIÓN > LÁMINAS",
37004,"variable","AP-11403","TARRINA BLANCA O KRAFT CON ETIQUETA CON CORONA PERSONALIZADA (copia)",-1,0,0,,,,,0,,,,"COMUNIÓN, COMUNIÓN > DETALLES COMUNIÓN, BAUTIZO - BEBÉ, BAUTIZO - BEBÉ > DETALLES BAUTIZO > CAJAS - BOLSITAS, BAUTIZO - BEBÉ > DETALLES BAUTIZO, DETALLES > CAJAS - BOLSITAS, COMUNIÓN > DETALLES COMUNIÓN > CAJAS - BOLSITAS - TARROS",
37010,"variable","AP-11408","LÁMINA A4 CON CORONA PARA COMUNIÓN CON MARCO BLANCO",1,0,0,,,,,0,,,,"COMUNIÓN, COMUNIÓN > LÁMINAS",
37017,"simple","AP-11413","LÁMINA A4 PARA COMUNIÓN CON MARCO BLANCO (copia)",-1,0,0,,,,,0,,,,"COMUNIÓN, BAUTIZO - BEBÉ, DETALLES > CAJAS - BOLSITAS, COMUNIÓN > LÁMINAS, BAUTIZO - BEBÉ > LÁMINAS - NATALICIOS",
37231,"variable","AP-11481","ETIQUETA REDONDA CON DIBUJO NIÑO COMUNIÓN TIPO ACUARELA",1,0,0,,,,,0,"Gracias por tu compra.",,,"COMUNIÓN, COMUNIÓN > ETIQUETAS","COMUNIÓN, Detalle, Infantil, Personalizado, Recordatorio, Recuerdo, Regalo"
37341,"variable","AP-11525","RECORDATORIO CON DIBUJO NIÑO COMUNIÓN TIPO ACUARELA",1,0,0,,,,,0,"Gracias por tu compra.",,,"COMUNIÓN, COMUNIÓN > RECORDATORIOS","COMUNIÓN, Detalle, Infantil, Personalizado, Recordatorio, Recuerdo, Regalo"
37373,"variable","AP-11556","RECORDATORIO MARCAPÁGINA CON DIBUJO NIÑO COMUNIÓN TIPO ACUARELA",1,0,0,,,,,0,"Gracias por tu compra.",,,"COMUNIÓN, COMUNIÓN > RECORDATORIOS","COMUNIÓN, Detalle, Infantil, Personalizado, Recordatorio, Recuerdo, Regalo"
37406,"variable","AP-11587","LIBRO DE FIRMAS DE TELA CON ETIQUETA PERSONALIZADA CON DIBUJO DE NIÑO TIPO ACUARELA",1,0,0,,,,,0,"Gracias por tu compra.",,,"LIBROS DE FIRMAS > COMUNIÓN, LIBROS DE FIRMAS, COMUNIÓN > LIBROS DE FIRMAS, COMUNIÓN","COMUNIÓN, Detalle, Infantil, Personalizado, Recordatorio, Recuerdo, Regalo"
37438,"variable","AP-11618","LÁMINA A4 CON MARCO BLANCO Y DIBUJO NIÑO COMUNIÓN TIPO ACUARELA",1,0,0,,,,,0,"Gracias por tu compra.",,,"COMUNIÓN, COMUNIÓN > LÁMINAS","COMUNIÓN, Detalle, Infantil, Personalizado, Recordatorio, Recuerdo, Regalo"
37595,"variable","AP-11649","RECORDATORIO CUADRADO CON DIBUJO NIÑO COMUNIÓN TIPO ACUARELA",1,0,0,,,,,0,"Gracias por tu compra.",,,"COMUNIÓN, COMUNIÓN > RECORDATORIOS","COMUNIÓN, Detalle, Infantil, Personalizado, Recordatorio, Recuerdo, Regalo"
37633,"variable","AP-11680","RECORDATORIO CUADRADO CON NIÑA COMUNIÓN TIPO ACUARELA",1,0,0,,,,,0,"Gracias por tu compra.",,,"COMUNIÓN, COMUNIÓN > RECORDATORIOS","COMUNIÓN, Detalle, Infantil, Personalizado, Recordatorio, Recuerdo, Regalo"
37683,"variable","AP-11729","RECORDATORIO  RECTANGULAR CON NIÑA COMUNIÓN TIPO ACUARELA",1,0,0,,,,,0,"Gracias por tu compra.",,,"COMUNIÓN, COMUNIÓN > RECORDATORIOS","COMUNIÓN, Detalle, Infantil, Personalizado, Recordatorio, Recuerdo, Regalo"
37734,"variable","AP-11778","RECORDATORIO  MARCAPÁGINAS CON NIÑA COMUNIÓN TIPO ACUARELA",1,0,0,,,,,0,"Gracias por tu compra.",,,"COMUNIÓN, COMUNIÓN > RECORDATORIOS","COMUNIÓN, Detalle, Infantil, Personalizado, Recordatorio, Recuerdo, Regalo"
37784,"variable","AP-11827","ETIQUETA REDONDA CON NIÑA COMUNIÓN TIPO ACUARELA",1,0,0,,,,,0,"Gracias por tu compra.",,,"COMUNIÓN, COMUNIÓN > ETIQUETAS","COMUNIÓN, Detalle, Infantil, Personalizado, Recordatorio, Recuerdo, Regalo"
37891,"variable","AP-11876","INVITACIÓN DIGITAL CON DIBUJO NIÑO COMUNIÓN TIPO ACUARELA",1,0,0,,,,,0,"Gracias por tu compra.",,,"COMUNIÓN, COMUNIÓN > INVITACIONES","COMUNIÓN, Detalle, Infantil, Personalizado, Recordatorio, Recuerdo, Regalo"
37923,"variable","AP-11907","PULSERA CON CRUZ DE COLORES SOBRE TARJETA CON CORONA PERSONALIZADA",1,0,0,,,,,0,,,,"COMUNIÓN > DETALLES COMUNIÓN > PULSERAS, COMUNIÓN, COMUNIÓN > DETALLES COMUNIÓN, COMUNIÓN > LÁMINAS",
37925,"variable","AP-11909","INVITACIÓN DIGITAL CON DIBUJO NIÑA COMUNIÓN TIPO ACUARELA",1,0,0,,,,,0,"Gracias por tu compra.",,,"COMUNIÓN, COMUNIÓN > INVITACIONES","COMUNIÓN, Detalle, Infantil, Personalizado, Recordatorio, Recuerdo, Regalo"
38018,"variable","AP-11959","CRUZ DE MADERA CON CORDÓN AJUSTABLE Y CARTULINA PERSONALIZADA",1,0,0,,,,,0,,,,"COMUNIÓN > DETALLES COMUNIÓN > PULSERAS, BAUTIZO - BEBÉ > DETALLES BAUTIZO > PULSERAS, DETALLES > PULSERAS, COMUNIÓN, COMUNIÓN > DETALLES COMUNIÓN, BAUTIZO - BEBÉ, BAUTIZO - BEBÉ > DETALLES BAUTIZO, DETALLES","Bautizo, COMUNIÓN"
38028,"variable","AP-11960","BOTE PARA CHUCHES CON ETIQUETA DIBUJO NIÑO COMUNIÓN TIPO ACUARELA",1,0,0,,,,,0,"Gracias por tu compra.",,,"COMUNIÓN, COMUNIÓN > DETALLES COMUNIÓN > CAJAS - BOLSITAS - TARROS","COMUNIÓN, Detalle, Infantil, Personalizado, Recordatorio, Recuerdo, Regalo"
38064,"variable","AP-11991","BOTE PARA CHUCHES CON ETIQUETA DIBUJO NIÑA COMUNIÓN TIPO ACUARELA",1,0,0,,,,,0,"Gracias por tu compra.",,,"COMUNIÓN, COMUNIÓN > DETALLES COMUNIÓN > CAJAS - BOLSITAS - TARROS","COMUNIÓN, Detalle, Infantil, Personalizado, Recordatorio, Recuerdo, Regalo"
38185,"variable","AP-11992","PACK COMUNIÓN ESENCIAL -  BALÓN DE FÚTBOL",1,0,0,,,,,0,"Gracias por tu compra.",,,"COMUNIÓN > PACKS COMUNIÓN, PACKS > PACKS COMUNIÓN, COMUNIÓN","COMUNIÓN, Infantil, Libro de firmas, Personalizado, Recordatorio, Recuerdo, Regalo"
38216,"variable","AP-11994","PACK COMUNIÓN PREMIUM - CORONA DE FLORES",-1,0,0,,,,,0,"Gracias por tu compra.",,,"COMUNIÓN > PACKS COMUNIÓN, COMUNIÓN","COMUNIÓN, Infantil, Libro de firmas, Personalizado, Recordatorio, Recuerdo, Regalo"
38243,"variable","AP-12004","PACK BASICO COMUNIÓN CON DIBUJO DE NIÑO TIPO ACUARELA",-1,0,0,,,,,0,"Gracias por tu compra.",,,"COMUNIÓN > PACKS COMUNIÓN, COMUNIÓN","COMUNIÓN, Detalle, Infantil, Personalizado, Recordatorio, Recuerdo, Regalo"
38258,"variable","AP-12006","PACK COMUNIÓN ESENCIAL -  DIBUJO NIÑA TIPO ACUARELA",1,0,0,,,,,0,"Gracias por tu compra.",,,"COMUNIÓN > PACKS COMUNIÓN, PACKS > PACKS COMUNIÓN, COMUNIÓN, PACKS","Bautizo, COMUNIÓN, Infantil, Personalizado, Recuerdo, Regalo"
38302,"variable","AP-12010","PULSERA CON CRUZ MONTADA EN TARJETA CON DIBUJO DE NIÑO",1,0,0,,,,,0,"Gracias por tu compra.",,,"COMUNIÓN > DETALLES COMUNIÓN > PULSERAS, COMUNIÓN, COMUNIÓN > DETALLES COMUNIÓN","COMUNIÓN, Detalle, Infantil, Personalizado, Recordatorio, Recuerdo, Regalo"
38314,"variable","AP-12012","PULSERA CON CRUZ MONTADA EN TARJETA CON DIBUJO DE NIÑA",1,0,0,,,,,0,"Gracias por tu compra.",,,"COMUNIÓN > DETALLES COMUNIÓN > PULSERAS, COMUNIÓN, COMUNIÓN > DETALLES COMUNIÓN","COMUNIÓN, Detalle, Infantil, Personalizado, Recordatorio, Recuerdo, Regalo"
38355,"variable","AP-12014","PULSERA CON CRUZ DE COLORES SOBRE TARJETA CON MOTIVOS VARIOS",1,0,0,,,,,0,,,,"COMUNIÓN > DETALLES COMUNIÓN > PULSERAS, COMUNIÓN, COMUNIÓN > DETALLES COMUNIÓN, COMUNIÓN > LÁMINAS",
38398,"variable","AP-12016","LIBRO DE FIRMAS DE COMUNION  CON  CORONA",1,0,0,,,,,0,"Gracias por tu compra.",,,"LIBROS DE FIRMAS > COMUNIÓN, BAUTIZO - BEBÉ > LIBROS DE FIRMA, LIBROS DE FIRMAS, COMUNIÓN > LIBROS DE FIRMAS, COMUNIÓN","COMUNIÓN, Infantil, Personalizado, Recuerdo, Regalo"
38536,"variable","AP-12021","TARJETA PULSERA",-1,0,0,,,,,0,,,,"COMUNIÓN > DETALLES COMUNIÓN > PULSERAS, BAUTIZO - BEBÉ > DETALLES BAUTIZO > PULSERAS, DETALLES > PULSERAS, COMUNIÓN, COMUNIÓN > DETALLES COMUNIÓN, BAUTIZO - BEBÉ, BAUTIZO - BEBÉ > DETALLES BAUTIZO, DETALLES",
38583,"variable","AP-12023","PACK PULSERAS CON CRUCES DE COLORES Y CORDÓN DE ALGODÓN  ENCERADO",-1,0,0,,,,,0,,,,"COMUNIÓN > PACKS COMUNIÓN, COMUNIÓN > DETALLES COMUNIÓN > PULSERAS, BAUTIZO - BEBÉ > DETALLES BAUTIZO > PULSERAS, DETALLES > PULSERAS, COMUNIÓN, COMUNIÓN > DETALLES COMUNIÓN, BAUTIZO - BEBÉ, BAUTIZO - BEBÉ > DETALLES BAUTIZO",
38601,"variable","AP-12026","PACK DE PULSERAS CON CRUCES DE COLORES Y CORDON DE ALGODÓN ENCERADO CON TARJETA VICHY",-1,0,0,,,,,0,,,,"COMUNIÓN > PACKS COMUNIÓN, COMUNIÓN > DETALLES COMUNIÓN > PULSERAS, BAUTIZO - BEBÉ > DETALLES BAUTIZO > PULSERAS, DETALLES > PULSERAS, COMUNIÓN, COMUNIÓN > DETALLES COMUNIÓN, BAUTIZO - BEBÉ, BAUTIZO - BEBÉ > DETALLES BAUTIZO, DETALLES",
38605,"variable","AP-12028","LLAVERO CON BOLA DE MADERA Y COLGANTE NÁCAR (copia)",-1,0,0,,,,,0,,,,"COMUNIÓN, COMUNIÓN > DETALLES COMUNIÓN, DETALLES > LLAVEROS, COMUNIÓN > DETALLES COMUNIÓN > LLAVEROS, BAUTIZO - BEBÉ > DETALLES BAUTIZO > LLAVEROS, BAUTIZO - BEBÉ > DETALLES BAUTIZO","Bautizo, COMUNIÓN, Recuerdo, Regalo"
38607,"variable","AP-12030","PACK DE LLAVERO CON BOLA DE MADERA Y COLGANTE NÁCAR",-1,0,0,,,,,0,,,,"COMUNIÓN > PACKS COMUNIÓN, COMUNIÓN, COMUNIÓN > DETALLES COMUNIÓN, DETALLES > LLAVEROS, COMUNIÓN > DETALLES COMUNIÓN > LLAVEROS, BAUTIZO - BEBÉ > DETALLES BAUTIZO > LLAVEROS, BAUTIZO - BEBÉ > DETALLES BAUTIZO","Bautizo, COMUNIÓN, Recuerdo, Regalo"
38611,"variable","AP-12032","PACK DE LLAVEROS CON INICIAL DE MADERA",-1,0,0,,,,,0,,,,"COMUNIÓN > PACKS COMUNIÓN, COMUNIÓN, COMUNIÓN > DETALLES COMUNIÓN, DETALLES > LLAVEROS, COMUNIÓN > DETALLES COMUNIÓN > LLAVEROS, BAUTIZO - BEBÉ > DETALLES BAUTIZO > LLAVEROS, BAUTIZO - BEBÉ > DETALLES BAUTIZO, BODA > DETALLES BODA, BODA","Detalle, Recuerdo, Regalo"
38651,"variable","AP-12034","RECORDATORIO  MARCAPÁGINAS CON NIÑA COMUNIÓN TIPO ACUARELA (copia)",-1,0,0,,,,,0,"Gracias por tu compra.",,,"COMUNIÓN, COMUNIÓN > RECORDATORIOS","COMUNIÓN, Detalle, Infantil, Personalizado, Recordatorio, Recuerdo, Regalo"
38700,"variable","AP-12083","PACK DE RECORDATORIO MARCAPÁGINAS CON DIBUJO DE NIÑA TIPO ACUARELA",-1,0,0,,,,,0,"Gracias por tu compra.",,,"COMUNIÓN > PACKS COMUNIÓN, COMUNIÓN, COMUNIÓN > RECORDATORIOS","COMUNIÓN, Detalle, Infantil, Personalizado, Recordatorio, Recuerdo, Regalo"
38801,"variable","AP-12181","RECORDATORIO CUADRADO CON NIÑA COMUNIÓN TIPO ACUARELA (copia)",-1,0,0,,,,,0,"Gracias por tu compra.",,,"COMUNIÓN, COMUNIÓN > RECORDATORIOS","COMUNIÓN, Detalle, Infantil, Personalizado, Recordatorio, Recuerdo, Regalo"
38835,"variable","AP-12182","PACK DE RECORDATORIO CUADRADO CON DIBUJO DE NIÑA TIPO ACUARELA",-1,0,0,,,,,0,"Gracias por tu compra.",,,"COMUNIÓN > PACKS COMUNIÓN, COMUNIÓN, COMUNIÓN > RECORDATORIOS","COMUNIÓN, Detalle, Infantil, Personalizado, Recordatorio, Recuerdo, Regalo"
38902,"variable","AP-12231","PACK DE RECORDATORIO CUADRADO CON DIBUJO NIÑO COMUNIÓN TIPO ACUARELA",-1,0,0,,,,,0,"Gracias por tu compra.",,,"COMUNIÓN > PACKS COMUNIÓN, COMUNIÓN, COMUNIÓN > RECORDATORIOS","COMUNIÓN, Detalle, Infantil, Personalizado, Recordatorio, Recuerdo, Regalo"
38907,"variable","AP-12233","PACK RECORDATORIO MARCAPÁGINA CON DIBUJO NIÑO COMUNIÓN TIPO ACUARELA",-1,0,0,,,,,0,"Gracias por tu compra.",,,"COMUNIÓN > PACKS COMUNIÓN, COMUNIÓN, COMUNIÓN > RECORDATORIOS","COMUNIÓN, Detalle, Infantil, Personalizado, Recordatorio, Recuerdo, Regalo"
38913,"variable","AP-12235","PACK RECORDATORIO CON DIBUJO NIÑO COMUNIÓN TIPO ACUARELA",-1,0,0,,,,,0,"Gracias por tu compra.",,,"COMUNIÓN > PACKS COMUNIÓN, COMUNIÓN, COMUNIÓN > RECORDATORIOS","COMUNIÓN, Detalle, Infantil, Personalizado, Recordatorio, Recuerdo, Regalo"
38965,"variable","AP-12266","GUIRNALDA DE BANDERINES CON DIBUJO DE NIÑO DE COMUNION Y NOMBRE  DEL NIÑO",1,0,0,,,,,0,"Gracias por tu compra.",,,"COMUNIÓN, COMUNIÓN > DETALLES COMUNIÓN > PAPELERÍA","COMUNIÓN, Etiquetas, Infantil, Personalizado, Recuerdo, Regalo"
39001,"variable","AP-12267","PACK RECORDATORIO  RECTANGULAR CON NIÑA COMUNIÓN TIPO ACUARELA",-1,0,0,,,,,0,"Gracias por tu compra.",,,"COMUNIÓN > PACKS COMUNIÓN, COMUNIÓN, COMUNIÓN > RECORDATORIOS","COMUNIÓN, Detalle, Infantil, Personalizado, Recordatorio, Recuerdo, Regalo"
